season,month,day,year,location,game_type,home_team,away_team,home_score,away_score,tie
2015,1,7,2016,1,r,San Jose Sharks,Detroit Red Wings,1,2,0
2015,1,7,2016,1,r,Ottawa Senators,Florida Panthers,2,3,0
2015,1,7,2016,1,r,Minnesota Wild,Philadelphia Flyers,3,4,1
2015,1,7,2016,1,r,Los Angeles Kings,Toronto Maple Leafs,2,1,0
2015,1,7,2016,1,r,Dallas Stars,Winnipeg Jets,1,1,1
2015,1,7,2016,1,r,New York Islanders,Washington Capitals,1,4,0
2015,1,8,2016,1,r,New Jersey Devils,Boston Bruins,1,4,0
2015,1,8,2016,1,r,Chicago Blackhawks,Buffalo Sabres,3,1,0
2015,1,8,2016,1,r,Carolina Hurricanes,Columbus Blue Jackets,4,1,0
2015,1,8,2016,1,r,Colorado Avalanche,Nashville Predators,5,3,0
2015,1,8,2016,1,r,Anaheim Ducks,St. Louis Blues,3,3,1
2015,1,8,2016,1,r,Edmonton Oilers,Tampa Bay Lightning,2,3,0
2015,1,9,2016,1,r,Ottawa Senators,Boston Bruins,2,1,1
2015,1,9,2016,1,r,Columbus Blue Jackets,Carolina Hurricanes,3,4,1
2015,1,9,2016,1,r,Dallas Stars,Minnesota Wild,1,2,0
2015,1,9,2016,1,r,Arizona Coyotes,Nashville Predators,4,0,0
2015,1,9,2016,1,r,Philadelphia Flyers,New York Islanders,4,0,0
2015,1,9,2016,1,r,Montreal Canadiens,Pittsburgh Penguins,1,3,0
2015,1,9,2016,1,r,Los Angeles Kings,St. Louis Blues,1,1,1
2015,1,9,2016,1,r,Vancouver Canucks,Tampa Bay Lightning,2,3,1
2015,1,9,2016,1,r,San Jose Sharks,Toronto Maple Leafs,7,0,0
2015,1,9,2016,1,r,New York Rangers,Washington Capitals,3,4,1
2015,1,10,2016,1,r,Winnipeg Jets,Buffalo Sabres,2,4,0
2015,1,10,2016,1,r,Chicago Blackhawks,Colorado Avalanche,6,3,0
2015,1,10,2016,1,r,Anaheim Ducks,Detroit Red Wings,1,2,0
2015,1,10,2016,1,r,Edmonton Oilers,Florida Panthers,1,2,0
2015,1,10,2016,1,r,Minnesota Wild,New Jersey Devils,1,2,0
2015,1,10,2016,1,r,Washington Capitals,Ottawa Senators,7,1,0
2015,1,11,2016,1,r,New York Rangers,Boston Bruins,2,1,0
2015,1,11,2016,1,r,Los Angeles Kings,Detroit Red Wings,4,2,0
2015,1,11,2016,1,r,Vancouver Canucks,Florida Panthers,3,2,1
2015,1,11,2016,1,r,Calgary Flames,San Jose Sharks,4,5,0
2015,1,12,2016,1,r,Minnesota Wild,Buffalo Sabres,2,3,0
2015,1,12,2016,1,r,New York Islanders,Columbus Blue Jackets,5,2,0
2015,1,12,2016,1,r,Arizona Coyotes,Edmonton Oilers,4,3,1
2015,1,12,2016,1,r,St. Louis Blues,New Jersey Devils,5,2,0
2015,1,12,2016,1,r,Chicago Blackhawks,Nashville Predators,3,2,0
2015,1,12,2016,1,r,Carolina Hurricanes,Pittsburgh Penguins,3,2,1
2015,1,12,2016,1,r,Winnipeg Jets,San Jose Sharks,1,4,0
2015,1,12,2016,1,r,Colorado Avalanche,Tampa Bay Lightning,0,4,0
2015,1,13,2016,1,r,Philadelphia Flyers,Boston Bruins,3,2,0
2015,1,13,2016,1,r,Toronto Maple Leafs,Columbus Blue Jackets,1,3,0
2015,1,13,2016,1,r,Calgary Flames,Florida Panthers,6,0,0
2015,1,13,2016,1,r,Anaheim Ducks,Ottawa Senators,4,1,0
2015,1,14,2016,1,r,St. Louis Blues,Carolina Hurricanes,1,4,0
2015,1,14,2016,1,r,Montreal Canadiens,Chicago Blackhawks,1,2,0
2015,1,14,2016,1,r,Arizona Coyotes,Detroit Red Wings,2,3,1
2015,1,14,2016,1,r,San Jose Sharks,Edmonton Oilers,1,1,1
2015,1,14,2016,1,r,Colorado Avalanche,New Jersey Devils,3,0,0
2015,1,14,2016,1,r,Winnipeg Jets,Nashville Predators,5,4,1
2015,1,14,2016,1,r,New York Islanders,New York Rangers,3,1,0
2015,1,14,2016,1,r,Washington Capitals,Vancouver Canucks,4,1,0
2015,1,15,2016,1,r,Buffalo Sabres,Boston Bruins,1,4,0
2015,1,15,2016,1,r,Toronto Maple Leafs,Chicago Blackhawks,1,4,0
2015,1,15,2016,1,r,Anaheim Ducks,Dallas Stars,4,2,0
2015,1,15,2016,1,r,Tampa Bay Lightning,Pittsburgh Penguins,5,4,1
2015,1,15,2016,1,r,Carolina Hurricanes,Vancouver Canucks,2,3,1
2015,1,15,2016,1,r,Minnesota Wild,Winnipeg Jets,0,1,0
2015,1,16,2016,1,r,Edmonton Oilers,Calgary Flames,1,1,1
2015,1,16,2016,1,r,Columbus Blue Jackets,Colorado Avalanche,2,1,0
2015,1,16,2016,1,r,San Jose Sharks,Dallas Stars,4,3,1
2015,1,16,2016,1,r,Nashville Predators,Minnesota Wild,3,0,0
2015,1,16,2016,1,r,St. Louis Blues,Montreal Canadiens,4,3,1
2015,1,16,2016,1,r,Arizona Coyotes,New Jersey Devils,0,2,0
2015,1,16,2016,1,r,Philadelphia Flyers,New York Rangers,2,2,1
2015,1,16,2016,1,r,Los Angeles Kings,Ottawa Senators,3,5,0
2015,1,16,2016,1,r,Boston Bruins,Toronto Maple Leafs,3,2,0
2015,1,16,2016,1,r,Buffalo Sabres,Washington Capitals,4,1,0
2015,1,17,2016,1,r,Pittsburgh Penguins,Carolina Hurricanes,5,0,0
2015,1,17,2016,1,r,Tampa Bay Lightning,Florida Panthers,3,1,0
2015,1,17,2016,1,r,Anaheim Ducks,Los Angeles Kings,2,3,0
2015,1,17,2016,1,r,Chicago Blackhawks,Montreal Canadiens,5,2,0
2015,1,17,2016,1,r,Washington Capitals,New York Rangers,5,2,0
2015,1,17,2016,1,r,Detroit Red Wings,Philadelphia Flyers,1,1,1
2015,1,17,2016,1,r,New York Islanders,Vancouver Canucks,1,1,1
2015,1,18,2016,1,r,Arizona Coyotes,Buffalo Sabres,1,2,0
2015,1,18,2016,1,r,Winnipeg Jets,Colorado Avalanche,1,2,0
2015,1,18,2016,1,r,Florida Panthers,Edmonton Oilers,2,4,0
2015,1,18,2016,1,r,San Jose Sharks,Ottawa Senators,3,3,1
2015,1,18,2016,1,r,St. Louis Blues,Pittsburgh Penguins,5,2,0
2015,1,19,2016,1,r,Montreal Canadiens,Boston Bruins,1,4,0
2015,1,19,2016,1,r,New Jersey Devils,Calgary Flames,4,2,0
2015,1,19,2016,1,r,Nashville Predators,Chicago Blackhawks,1,4,0
2015,1,19,2016,1,r,Los Angeles Kings,Dallas Stars,3,2,0
2015,1,19,2016,1,r,Tampa Bay Lightning,Edmonton Oilers,6,4,0
2015,1,19,2016,1,r,Philadelphia Flyers,Toronto Maple Leafs,2,3,0
2015,1,19,2016,1,r,New York Rangers,Vancouver Canucks,3,2,1
2015,1,19,2016,1,r,Columbus Blue Jackets,Washington Capitals,3,6,0
2015,1,20,2016,1,r,Colorado Avalanche,Buffalo Sabres,2,1,0
2015,1,20,2016,1,r,Anaheim Ducks,Minnesota Wild,3,1,0
2015,1,20,2016,1,r,Detroit Red Wings,St. Louis Blues,1,2,0
2015,1,21,2016,1,r,Toronto Maple Leafs,Carolina Hurricanes,0,1,1
2015,1,21,2016,1,r,Columbus Blue Jackets,Calgary Flames,2,4,0
2015,1,21,2016,1,r,Tampa Bay Lightning,Chicago Blackhawks,2,1,0
2015,1,21,2016,1,r,Dallas Stars,Edmonton Oilers,3,2,0
2015,1,21,2016,1,r,Los Angeles Kings,Minnesota Wild,0,3,0
2015,1,21,2016,1,r,Winnipeg Jets,Nashville Predators,1,4,0
2015,1,21,2016,1,r,New Jersey Devils,Ottawa Senators,6,3,0
2015,1,21,2016,1,r,Pittsburgh Penguins,Philadelphia Flyers,4,3,0
2015,1,21,2016,1,r,Arizona Coyotes,San Jose Sharks,1,3,0
2015,1,21,2016,1,r,Boston Bruins,Vancouver Canucks,2,4,0
2015,1,22,2016,1,r,Florida Panthers,Chicago Blackhawks,4,0,0
2015,1,22,2016,1,r,Buffalo Sabres,Detroit Red Wings,0,3,0
2015,1,22,2016,1,r,Ottawa Senators,New York Islanders,2,5,0
2015,1,22,2016,1,r,Carolina Hurricanes,New York Rangers,1,4,0
2015,1,22,2016,1,r,Colorado Avalanche,St. Louis Blues,1,1,1
2015,1,23,2016,1,r,Detroit Red Wings,Anaheim Ducks,3,4,0
2015,1,23,2016,1,r,Boston Bruins,Columbus Blue Jackets,2,2,1
2015,1,23,2016,1,r,Dallas Stars,Colorado Avalanche,1,3,0
2015,1,23,2016,1,r,Arizona Coyotes,Los Angeles Kings,3,2,0
2015,1,23,2016,1,r,San Jose Sharks,Minnesota Wild,4,3,0
2015,1,23,2016,1,r,Toronto Maple Leafs,Montreal Canadiens,2,2,1
2015,1,23,2016,1,r,Winnipeg Jets,New Jersey Devils,1,3,0
2015,1,23,2016,1,r,Edmonton Oilers,Nashville Predators,1,4,0
2015,1,23,2016,1,r,Florida Panthers,Tampa Bay Lightning,5,2,0
2015,1,23,2016,1,r,Pittsburgh Penguins,Vancouver Canucks,5,4,0
2015,1,24,2016,1,r,Carolina Hurricanes,Calgary Flames,5,2,0
2015,1,24,2016,1,r,San Jose Sharks,Los Angeles Kings,2,3,1
2015,1,24,2016,1,r,Ottawa Senators,New York Rangers,3,0,0
2015,1,24,2016,1,r,Chicago Blackhawks,St. Louis Blues,2,0,0
2015,1,25,2016,1,r,Minnesota Wild,Arizona Coyotes,1,1,1
2015,1,25,2016,1,r,Philadelphia Flyers,Boston Bruins,2,3,0
2015,1,25,2016,1,r,New York Rangers,Buffalo Sabres,6,3,0
2015,1,25,2016,1,r,Dallas Stars,Calgary Flames,2,1,0
2015,1,25,2016,1,r,New York Islanders,Detroit Red Wings,2,4,0
2015,1,25,2016,1,r,Columbus Blue Jackets,Montreal Canadiens,5,2,0
2015,1,26,2016,1,r,Boston Bruins,Anaheim Ducks,2,6,0
2015,1,26,2016,1,r,Winnipeg Jets,Arizona Coyotes,5,2,0
2015,1,26,2016,1,r,Ottawa Senators,Buffalo Sabres,2,3,0
2015,1,26,2016,1,r,Montreal Canadiens,Columbus Blue Jackets,2,5,0
2015,1,26,2016,1,r,Carolina Hurricanes,Chicago Blackhawks,5,0,0
2015,1,26,2016,1,r,San Jose Sharks,Colorado Avalanche,6,1,0
2015,1,26,2016,1,r,Pittsburgh Penguins,New Jersey Devils,2,0,0
2015,1,26,2016,1,r,Vancouver Canucks,Nashville Predators,1,2,0
2015,1,26,2016,1,r,Florida Panthers,Toronto Maple Leafs,5,1,0
2015,1,27,2016,1,r,Los Angeles Kings,Colorado Avalanche,3,4,0
2015,1,27,2016,1,r,Calgary Flames,Nashville Predators,1,2,0
2015,1,27,2016,1,r,Washington Capitals,Philadelphia Flyers,3,4,1
2015,1,27,2016,1,r,Tampa Bay Lightning,Toronto Maple Leafs,1,0,0
2015,2,2,2016,1,r,Edmonton Oilers,Columbus Blue Jackets,5,1,0
2015,2,2,2016,1,r,Colorado Avalanche,Chicago Blackhawks,1,2,0
2015,2,2,2016,1,r,Winnipeg Jets,Dallas Stars,3,5,0
2015,2,2,2016,1,r,Washington Capitals,Florida Panthers,2,5,0
2015,2,2,2016,1,r,Arizona Coyotes,Los Angeles Kings,2,6,0
2015,2,2,2016,1,r,New York Islanders,Minnesota Wild,5,3,0
2015,2,2,2016,1,r,Philadelphia Flyers,Montreal Canadiens,4,2,0
2015,2,2,2016,1,r,New Jersey Devils,New York Rangers,3,2,0
2015,2,2,2016,1,r,Pittsburgh Penguins,Ottawa Senators,6,5,0
2015,2,2,2016,1,r,Anaheim Ducks,San Jose Sharks,3,2,0
2015,2,2,2016,1,r,Nashville Predators,St. Louis Blues,0,1,0
2015,2,2,2016,1,r,Boston Bruins,Toronto Maple Leafs,3,4,1
2015,2,3,2016,1,r,Montreal Canadiens,Buffalo Sabres,2,4,0
2015,2,3,2016,1,r,Calgary Flames,Carolina Hurricanes,4,1,0
2015,2,3,2016,1,r,Tampa Bay Lightning,Detroit Red Wings,3,1,0
2015,2,4,2016,1,r,Los Angeles Kings,Anaheim Ducks,2,4,0
2015,2,4,2016,1,r,Buffalo Sabres,Boston Bruins,2,2,1
2015,2,4,2016,1,r,Vancouver Canucks,Columbus Blue Jackets,1,1,1
2015,2,4,2016,1,r,Arizona Coyotes,Chicago Blackhawks,4,5,1
2015,2,4,2016,1,r,Colorado Avalanche,Dallas Stars,3,4,1
2015,2,4,2016,1,r,Florida Panthers,Detroit Red Wings,6,3,0
2015,2,4,2016,1,r,Ottawa Senators,Edmonton Oilers,2,7,0
2015,2,4,2016,1,r,New York Rangers,Minnesota Wild,4,2,0
2015,2,4,2016,1,r,Toronto Maple Leafs,New Jersey Devils,2,2,1
2015,2,4,2016,1,r,Washington Capitals,New York Islanders,3,2,0
2015,2,4,2016,1,r,Nashville Predators,Philadelphia Flyers,3,6,0
2015,2,4,2016,1,r,St. Louis Blues,San Jose Sharks,1,3,0
2015,2,5,2016,1,r,Anaheim Ducks,Arizona Coyotes,5,2,0
2015,2,5,2016,1,r,Winnipeg Jets,Carolina Hurricanes,3,5,0
2015,2,5,2016,1,r,Calgary Flames,Columbus Blue Jackets,1,2,0
2015,2,5,2016,1,r,Tampa Bay Lightning,Pittsburgh Penguins,6,3,0
2015,2,6,2016,1,r,Boston Bruins,Buffalo Sabres,2,1,1
2015,2,6,2016,1,r,Vancouver Canucks,Calgary Flames,1,4,0
2015,2,6,2016,1,r,Dallas Stars,Chicago Blackhawks,1,5,0
2015,2,6,2016,1,r,Montreal Canadiens,Edmonton Oilers,5,1,0
2015,2,6,2016,1,r,St. Louis Blues,Minnesota Wild,4,1,0
2015,2,6,2016,1,r,Detroit Red Wings,New York Islanders,5,1,0
2015,2,6,2016,1,r,Philadelphia Flyers,New York Rangers,2,2,1
2015,2,6,2016,1,r,Florida Panthers,Pittsburgh Penguins,2,3,1
2015,2,6,2016,1,r,Nashville Predators,San Jose Sharks,6,2,0
2015,2,6,2016,1,r,Ottawa Senators,Toronto Maple Leafs,6,1,0
2015,2,6,2016,1,r,Colorado Avalanche,Winnipeg Jets,2,4,0
2015,2,6,2016,1,r,New Jersey Devils,Washington Capitals,2,2,1
2015,2,7,2016,1,r,Montreal Canadiens,Carolina Hurricanes,1,1,1
2015,2,7,2016,1,r,New York Islanders,Edmonton Oilers,8,1,0
2015,2,7,2016,1,r,Washington Capitals,Philadelphia Flyers,3,2,0
2015,2,8,2016,1,r,Pittsburgh Penguins,Anaheim Ducks,6,2,0
2015,2,8,2016,1,r,Detroit Red Wings,Florida Panthers,3,0,0
2015,2,8,2016,1,r,New York Rangers,New Jersey Devils,2,1,0
2015,2,8,2016,1,r,Ottawa Senators,Tampa Bay Lightning,5,1,0
2015,2,9,2016,1,r,Philadelphia Flyers,Anaheim Ducks,1,4,0
2015,2,9,2016,1,r,Minnesota Wild,Dallas Stars,3,4,1
2015,2,9,2016,1,r,New Jersey Devils,Edmonton Oilers,2,1,0
2015,2,9,2016,1,r,Buffalo Sabres,Florida Panthers,4,7,0
2015,2,9,2016,1,r,Boston Bruins,Los Angeles Kings,2,9,0
2015,2,9,2016,1,r,Columbus Blue Jackets,New York Islanders,2,2,1
2015,2,9,2016,1,r,Chicago Blackhawks,San Jose Sharks,0,2,0
2015,2,9,2016,1,r,Montreal Canadiens,Tampa Bay Lightning,4,2,0
2015,2,9,2016,1,r,Calgary Flames,Toronto Maple Leafs,4,3,0
2015,2,9,2016,1,r,Colorado Avalanche,Vancouver Canucks,1,3,0
2015,2,9,2016,1,r,St. Louis Blues,Winnipeg Jets,1,1,1
2015,2,9,2016,1,r,Nashville Predators,Washington Capitals,3,5,0
2015,2,10,2016,1,r,Pittsburgh Penguins,New York Rangers,0,3,0
2015,2,10,2016,1,r,Detroit Red Wings,Ottawa Senators,3,1,0
2015,2,10,2016,1,r,Arizona Coyotes,Vancouver Canucks,1,2,0
2015,2,11,2016,1,r,Columbus Blue Jackets,Anaheim Ducks,3,3,1
2015,2,11,2016,1,r,Winnipeg Jets,Boston Bruins,2,6,0
2015,2,11,2016,1,r,Philadelphia Flyers,Buffalo Sabres,5,1,0
2015,2,11,2016,1,r,San Jose Sharks,Calgary Flames,5,5,1
2015,2,11,2016,1,r,Ottawa Senators,Colorado Avalanche,3,4,0
2015,2,11,2016,1,r,Chicago Blackhawks,Dallas Stars,2,4,0
2015,2,11,2016,1,r,New York Islanders,Los Angeles Kings,5,2,0
2015,2,11,2016,1,r,Edmonton Oilers,Toronto Maple Leafs,5,2,0
2015,2,11,2016,1,r,Minnesota Wild,Washington Capitals,3,4,0
2015,2,12,2016,1,r,Arizona Coyotes,Calgary Flames,4,1,0
2015,2,12,2016,1,r,Detroit Red Wings,Colorado Avalanche,2,2,1
2015,2,12,2016,1,r,New York Rangers,Los Angeles Kings,4,5,1
2015,2,12,2016,1,r,Buffalo Sabres,Montreal Canadiens,6,4,0
2015,2,12,2016,1,r,Tampa Bay Lightning,Nashville Predators,4,3,1
2015,2,12,2016,1,r,Carolina Hurricanes,Pittsburgh Penguins,1,1,1
2015,2,12,2016,1,r,Florida Panthers,St. Louis Blues,3,5,0
2015,2,13,2016,1,r,Chicago Blackhawks,Anaheim Ducks,2,3,1
2015,2,13,2016,1,r,San Jose Sharks,Arizona Coyotes,4,1,0
2015,2,13,2016,1,r,Minnesota Wild,Boston Bruins,2,4,0
2015,2,13,2016,1,r,Philadelphia Flyers,New Jersey Devils,1,2,1
2015,2,13,2016,1,r,Florida Panthers,Nashville Predators,0,5,0
2015,2,13,2016,1,r,Carolina Hurricanes,New York Islanders,6,3,0
2015,2,13,2016,1,r,Columbus Blue Jackets,Ottawa Senators,4,2,0
2015,2,13,2016,1,r,Vancouver Canucks,Toronto Maple Leafs,2,5,0
2015,2,13,2016,1,r,Edmonton Oilers,Winnipeg Jets,1,1,1
2015,2,13,2016,1,r,Dallas Stars,Washington Capitals,4,3,0
2015,2,14,2016,1,r,Detroit Red Wings,Boston Bruins,6,5,0
2015,2,14,2016,1,r,Buffalo Sabres,Colorado Avalanche,4,1,0
2015,2,14,2016,1,r,New Jersey Devils,Los Angeles Kings,1,0,0
2015,2,14,2016,1,r,New York Rangers,Philadelphia Flyers,3,1,0
2015,2,14,2016,1,r,Tampa Bay Lightning,St. Louis Blues,1,2,0
2015,2,15,2016,1,r,Calgary Flames,Anaheim Ducks,4,6,0
2015,2,15,2016,1,r,Nashville Predators,Dallas Stars,2,3,1
2015,2,15,2016,1,r,New York Islanders,Detroit Red Wings,4,1,0
2015,2,15,2016,1,r,Vancouver Canucks,Minnesota Wild,2,5,0
2015,2,15,2016,1,r,Arizona Coyotes,Montreal Canadiens,6,2,0
2015,2,15,2016,1,r,Florida Panthers,Pittsburgh Penguins,1,1,1
2015,2,15,2016,1,r,Chicago Blackhawks,Toronto Maple Leafs,7,2,0
2015,2,16,2016,1,r,Edmonton Oilers,Anaheim Ducks,3,5,0
2015,2,16,2016,1,r,Columbus Blue Jackets,Boston Bruins,1,2,1
2015,2,16,2016,1,r,Ottawa Senators,Buffalo Sabres,1,1,1
2015,2,16,2016,1,r,St. Louis Blues,Dallas Stars,2,1,1
2015,2,16,2016,1,r,Washington Capitals,Los Angeles Kings,3,1,0
2015,2,16,2016,1,r,New Jersey Devils,Philadelphia Flyers,3,6,0
2015,2,16,2016,1,r,Tampa Bay Lightning,San Jose Sharks,2,4,0
2015,2,16,2016,1,r,Carolina Hurricanes,Winnipeg Jets,2,1,0
2015,2,17,2016,1,r,New York Rangers,Chicago Blackhawks,3,5,0
2015,2,17,2016,1,r,Calgary Flames,Minnesota Wild,3,5,0
2015,2,17,2016,1,r,Colorado Avalanche,Montreal Canadiens,3,2,0
2015,2,18,2016,1,r,Vancouver Canucks,Anaheim Ducks,2,5,0
2015,2,18,2016,1,r,Nashville Predators,Boston Bruins,2,0,0
2015,2,18,2016,1,r,Ottawa Senators,Carolina Hurricanes,4,2,0
2015,2,18,2016,1,r,Arizona Coyotes,Dallas Stars,6,3,0
2015,2,18,2016,1,r,Pittsburgh Penguins,Detroit Red Wings,6,3,0
2015,2,18,2016,1,r,St. Louis Blues,Los Angeles Kings,2,1,1
2015,2,18,2016,1,r,Edmonton Oilers,Minnesota Wild,2,5,0
2015,2,18,2016,1,r,Toronto Maple Leafs,New York Rangers,2,4,0
2015,2,18,2016,1,r,Florida Panthers,San Jose Sharks,1,1,1
2015,2,18,2016,1,r,Tampa Bay Lightning,Winnipeg Jets,5,5,1
2015,2,18,2016,1,r,New York Islanders,Washington Capitals,2,3,1
2015,2,19,2016,1,r,Columbus Blue Jackets,Buffalo Sabres,0,4,0
2015,2,19,2016,1,r,New Jersey Devils,New York Islanders,0,1,0
2015,2,19,2016,1,r,Montreal Canadiens,Philadelphia Flyers,2,2,1
2015,2,19,2016,1,r,Carolina Hurricanes,San Jose Sharks,5,2,0
2015,2,19,2016,1,r,Calgary Flames,Vancouver Canucks,5,2,0
2015,2,20,2016,1,r,Dallas Stars,Boston Bruins,3,7,0
2015,2,20,2016,1,r,Edmonton Oilers,Colorado Avalanche,2,3,0
2015,2,20,2016,1,r,Ottawa Senators,Detroit Red Wings,2,2,1
2015,2,20,2016,1,r,Nashville Predators,Los Angeles Kings,1,2,1
2015,2,20,2016,1,r,Washington Capitals,New Jersey Devils,4,3,0
2015,2,20,2016,1,r,Toronto Maple Leafs,Philadelphia Flyers,4,5,1
2015,2,20,2016,1,r,Arizona Coyotes,St. Louis Blues,4,6,0
2015,2,20,2016,1,r,Pittsburgh Penguins,Tampa Bay Lightning,2,4,0
2015,2,20,2016,1,r,Florida Panthers,Winnipeg Jets,3,1,0
2015,2,21,2016,1,r,Anaheim Ducks,Calgary Flames,5,2,0
2015,2,21,2016,1,r,Minnesota Wild,Chicago Blackhawks,6,1,0
2015,2,21,2016,1,r,Vancouver Canucks,Colorado Avalanche,5,1,0
2015,2,21,2016,1,r,New York Rangers,Detroit Red Wings,1,0,1
2015,2,21,2016,1,r,Buffalo Sabres,Pittsburgh Penguins,3,4,0
2015,2,21,2016,1,r,Carolina Hurricanes,Tampa Bay Lightning,2,4,0
2015,2,22,2016,1,r,Washington Capitals,Arizona Coyotes,3,2,0
2015,2,22,2016,1,r,Boston Bruins,Columbus Blue Jackets,4,6,0
2015,2,22,2016,1,r,Montreal Canadiens,Nashville Predators,1,1,1
2015,2,22,2016,1,r,St. Louis Blues,San Jose Sharks,3,6,0
2015,2,23,2016,1,r,Tampa Bay Lightning,Arizona Coyotes,2,1,0
2015,2,23,2016,1,r,Detroit Red Wings,Columbus Blue Jackets,1,1,1
2015,2,23,2016,1,r,Los Angeles Kings,Calgary Flames,2,1,0
2015,2,23,2016,1,r,Winnipeg Jets,Dallas Stars,3,5,0
2015,2,23,2016,1,r,Toronto Maple Leafs,Nashville Predators,2,3,0
2015,2,23,2016,1,r,Minnesota Wild,New York Islanders,1,4,0
2015,2,23,2016,1,r,New Jersey Devils,New York Rangers,5,2,0
2015,2,23,2016,1,r,Edmonton Oilers,Ottawa Senators,1,4,0
2015,2,23,2016,1,r,Carolina Hurricanes,Philadelphia Flyers,3,1,0
2015,2,24,2016,1,r,Anaheim Ducks,Buffalo Sabres,1,0,0
2015,2,24,2016,1,r,Washington Capitals,Montreal Canadiens,3,4,0
2015,2,24,2016,1,r,Boston Bruins,Pittsburgh Penguins,5,1,0
2015,2,24,2016,1,r,Colorado Avalanche,San Jose Sharks,3,3,1
2015,2,25,2016,1,r,Florida Panthers,Arizona Coyotes,3,2,0
2015,2,25,2016,1,r,Toronto Maple Leafs,Carolina Hurricanes,3,1,0
2015,2,25,2016,1,r,Los Angeles Kings,Edmonton Oilers,2,1,0
2015,2,25,2016,1,r,Philadelphia Flyers,Minnesota Wild,3,2,0
2015,2,25,2016,1,r,Columbus Blue Jackets,New Jersey Devils,6,1,0
2015,2,25,2016,1,r,Chicago Blackhawks,Nashville Predators,1,3,0
2015,2,25,2016,1,r,Calgary Flames,New York Islanders,1,2,1
2015,2,25,2016,1,r,St. Louis Blues,New York Rangers,1,2,0
2015,2,25,2016,1,r,Vancouver Canucks,Ottawa Senators,5,3,0
2015,2,25,2016,1,r,Dallas Stars,Winnipeg Jets,3,6,0
2015,2,26,2016,1,r,Carolina Hurricanes,Boston Bruins,1,4,0
2015,2,26,2016,1,r,San Jose Sharks,Buffalo Sabres,1,3,0
2015,2,26,2016,1,r,Anaheim Ducks,Edmonton Oilers,2,1,1
2015,2,26,2016,1,r,Washington Capitals,Minnesota Wild,3,2,0
2015,2,26,2016,1,r,New Jersey Devils,Tampa Bay Lightning,0,4,0
2015,2,27,2016,1,r,Philadelphia Flyers,Arizona Coyotes,4,2,0
2015,2,27,2016,1,r,Los Angeles Kings,Buffalo Sabres,2,0,0
2015,2,27,2016,1,r,Colorado Avalanche,Detroit Red Wings,3,5,0
2015,2,27,2016,1,r,Columbus Blue Jackets,Florida Panthers,3,3,1
2015,2,27,2016,1,r,Dallas Stars,New York Rangers,2,3,0
2015,2,27,2016,1,r,Calgary Flames,Ottawa Senators,4,6,0
2015,2,27,2016,1,r,Nashville Predators,St. Louis Blues,5,0,0
2015,2,27,2016,1,r,Montreal Canadiens,Toronto Maple Leafs,4,1,0
2015,2,27,2016,1,r,Pittsburgh Penguins,Winnipeg Jets,4,1,0
2015,2,28,2016,1,r,Minnesota Wild,Florida Panthers,3,1,0
2015,2,28,2016,1,r,Anaheim Ducks,Los Angeles Kings,4,2,0
2015,2,28,2016,1,r,Edmonton Oilers,New York Islanders,3,1,0
2015,2,28,2016,1,r,Vancouver Canucks,San Jose Sharks,1,4,0
2015,2,28,2016,1,r,Carolina Hurricanes,St. Louis Blues,2,5,0
2015,2,28,2016,1,r,Boston Bruins,Tampa Bay Lightning,1,4,0
2015,2,28,2016,1,r,Chicago Blackhawks,Washington Capitals,3,2,0
2015,2,29,2016,1,r,Pittsburgh Penguins,Arizona Coyotes,6,0,0
2015,2,29,2016,1,r,New York Rangers,Columbus Blue Jackets,2,1,0
2015,2,29,2016,1,r,Philadelphia Flyers,Calgary Flames,5,3,0
2015,2,29,2016,1,r,Dallas Stars,Detroit Red Wings,2,3,1
2015,2,29,2016,1,r,San Jose Sharks,Montreal Canadiens,6,2,0
2015,2,29,2016,1,r,Toronto Maple Leafs,Tampa Bay Lightning,1,2,0
2015,3,1,2016,1,r,New Jersey Devils,Carolina Hurricanes,1,3,0
2015,3,1,2016,1,r,Washington Capitals,Pittsburgh Penguins,3,2,0
2015,3,1,2016,1,r,Boston Bruins,Calgary Flames,2,1,0
2015,3,1,2016,1,r,Minnesota Wild,Colorado Avalanche,6,3,0
2015,3,1,2016,1,r,Nashville Predators,Dallas Stars,5,3,0
2015,3,1,2016,1,r,Buffalo Sabres,Edmonton Oilers,1,2,1
2015,3,1,2016,1,r,Winnipeg Jets,Florida Panthers,2,3,0
2015,3,1,2016,1,r,Vancouver Canucks,New York Islanders,2,3,0
2015,3,1,2016,1,r,Ottawa Senators,St. Louis Blues,3,3,1
2015,3,2,2016,1,r,Detroit Red Wings,Chicago Blackhawks,2,5,0
2015,3,2,2016,1,r,Anaheim Ducks,Montreal Canadiens,2,2,1
2015,3,2,2016,1,r,Washington Capitals,Toronto Maple Leafs,3,2,0
2015,3,3,2016,1,r,Arizona Coyotes,Anaheim Ducks,1,5,0
2015,3,3,2016,1,r,Buffalo Sabres,Calgary Flames,6,3,0
2015,3,3,2016,1,r,Boston Bruins,Chicago Blackhawks,4,2,0
2015,3,3,2016,1,r,Philadelphia Flyers,Edmonton Oilers,0,4,0
2015,3,3,2016,1,r,Colorado Avalanche,Florida Panthers,3,2,0
2015,3,3,2016,1,r,Toronto Maple Leafs,Minnesota Wild,1,2,0
